Analysis id 1020	Stable id 1023	Band 1027
2	OTTHUMG00000159432	q21.2
2	OTTHUMG00000159559	q21.2
2	OTTHUMG00000159521	q21.2
2	OTTHUMG00000159484	q21.2
2	OTTHUMG00000159486	q21.2
2	OTTHUMG00000159483	q21.2
2	OTTHUMG00000159448	q21.2
2	OTTHUMG00000159443	q21.2
2	OTTHUMG00000159444	q21.2
2	OTTHUMG00000159575	q21.2
2	OTTHUMG00000159571	q21.2
2	OTTHUMG00000159570	q21.2
2	OTTHUMG00000159568	q21.2
2	OTTHUMG00000159572	q21.2
2	OTTHUMG00000159569	q21.2
2	OTTHUMG00000159574	q21.2
2	OTTHUMG00000159565	q21.2
2	OTTHUMG00000159566	q21.2
2	OTTHUMG00000159564	q21.2
2	OTTHUMG00000157368	q21.2
2	OTTHUMG00000157370	q21.2
2	OTTHUMG00000159573	q21.2
2	OTTHUMG00000159567	q21.2
2	OTTHUMG00000159585	q21.2
2	OTTHUMG00000162648	q21.2
2	OTTHUMG00000159586	q21.2
2	OTTHUMG00000159588	q21.2
2	OTTHUMG00000159590	q21.2
2	OTTHUMG00000162651	q21.2
2	OTTHUMG00000162678	q21.3
2	OTTHUMG00000162638	q21.2
2	OTTHUMG00000162639	q21.3
2	OTTHUMG00000125551	q21.3
2	OTTHUMG00000162640	q21.3
2	OTTHUMG00000162642	q21.3
2	OTTHUMG00000162679	q21.3
2	OTTHUMG00000162677	q21.3
2	OTTHUMG00000162680	q21.3
2	OTTHUMG00000162689	q21.3
2	OTTHUMG00000162688	q21.3
2	OTTHUMG00000162691	q21.3
2	OTTHUMG00000162696	q21.3
2	OTTHUMG00000162754	q21.3
2	OTTHUMG00000162753	q21.3
2	OTTHUMG00000162721	q21.3
2	OTTHUMG00000162731	q21.3
2	OTTHUMG00000162733	q21.3
2	OTTHUMG00000162732	q21.3
2	OTTHUMG00000162636	q21.3
2	OTTHUMG00000159577	q21.3
2	OTTHUMG00000159578	q21.3
2	OTTHUMG00000159601	q21.3
2	OTTHUMG00000159602	q21.3
2	OTTHUMG00000044222	q21.3
2	OTTHUMG00000159593	q21.3
2	OTTHUMG00000159592	q21.3
2	OTTHUMG00000159594	q21.3
2	OTTHUMG00000159640	q21.3
2	OTTHUMG00000159643	q21.3
2	OTTHUMG00000159638	q21.3
2	OTTHUMG00000159639	q21.3
2	OTTHUMG00000159637	q21.3
2	OTTHUMG00000159642	q21.3
2	OTTHUMG00000159636	q21.3
2	OTTHUMG00000159641	q21.3
2	OTTHUMG00000150508	q21.3
2	OTTHUMG00000159624	q21.3
2	OTTHUMG00000159658	q21.3
2	OTTHUMG00000159660	q21.3
2	OTTHUMG00000159659	q21.3
2	OTTHUMG00000159690	q21.3
2	OTTHUMG00000159687	q21.3
2	OTTHUMG00000159689	q21.3
2	OTTHUMG00000159693	q21.3
2	OTTHUMG00000159692	q21.3
2	OTTHUMG00000159688	q21.3
2	OTTHUMG00000159691	q21.3
2	OTTHUMG00000159808	q21.3
2	OTTHUMG00000159812	q21.3
2	OTTHUMG00000159814	q21.3
2	OTTHUMG00000159811	q21.3
2	OTTHUMG00000157372	q21.3
2	OTTHUMG00000159809	q21.3
2	OTTHUMG00000159810	q21.3
2	OTTHUMG00000159807	q21.3
2	OTTHUMG00000159813	q21.3
2	OTTHUMG00000159941	q21.3
2	OTTHUMG00000159942	q21.3
2	OTTHUMG00000159946	q21.3
2	OTTHUMG00000162589	q21.3
2	OTTHUMG00000162591	q21.3
2	OTTHUMG00000162590	q21.3
2	OTTHUMG00000158996	q21.3
2	OTTHUMG00000159945	q21.3
2	OTTHUMG00000159944	q21.3
2	OTTHUMG00000137364	q21.3
2	OTTHUMG00000137365	q21.3
2	OTTHUMG00000159943	q21.3
2	OTTHUMG00000157373	q21.3
2	OTTHUMG00000159451	q21.3
2	OTTHUMG00000159452	q21.3
2	OTTHUMG00000159450	q21.3
2	OTTHUMG00000159459	q21.3
2	OTTHUMG00000159449	q21.3
2	OTTHUMG00000159466	q21.3
2	OTTHUMG00000159465	q21.3
2	OTTHUMG00000159464	q21.3
2	OTTHUMG00000159463	q21.3
2	OTTHUMG00000159516	q21.3
2	OTTHUMG00000159542	q22.1
2	OTTHUMG00000159541	q22.1
2	OTTHUMG00000159547	q22.1
2	OTTHUMG00000159576	q22.1
2	OTTHUMG00000159579	q22.1
2	OTTHUMG00000159635	q22.1
2	OTTHUMG00000159634	q22.1
2	OTTHUMG00000157374	q22.1
2	OTTHUMG00000159716	q22.1
2	OTTHUMG00000159715	q22.1
2	OTTHUMG00000159728	q22.1
2	OTTHUMG00000159730	q22.1
2	OTTHUMG00000159782	q22.1
2	OTTHUMG00000159896	q22.1
2	OTTHUMG00000159796	q22.1
2	OTTHUMG00000159926	q22.1
2	OTTHUMG00000159714	q22.1
2	OTTHUMG00000159925	q22.1
2	OTTHUMG00000154984	q22.1
2	OTTHUMG00000159726	q22.1
2	OTTHUMG00000159712	q22.1
2	OTTHUMG00000159653	q22.1
2	OTTHUMG00000159703	q22.1
2	OTTHUMG00000159645	q22.1
2	OTTHUMG00000159700	q22.1
2	OTTHUMG00000136802	q22.1
2	OTTHUMG00000159704	q22.1
2	OTTHUMG00000159705	q22.1
2	OTTHUMG00000159701	q22.1
2	OTTHUMG00000159702	q22.1
2	OTTHUMG00000159644	q22.1
2	OTTHUMG00000159654	q22.1
2	OTTHUMG00000159610	q22.1
2	OTTHUMG00000159632	q22.1
2	OTTHUMG00000159755	q22.1
2	OTTHUMG00000159623	q22.1
2	OTTHUMG00000159607	q22.1
2	OTTHUMG00000159670	q22.1
2	OTTHUMG00000159671	q22.1
2	OTTHUMG00000159630	q22.1
2	OTTHUMG00000159631	q22.1
2	OTTHUMG00000159669	q22.1
2	OTTHUMG00000159651	q22.1
2	OTTHUMG00000157375	q22.1
2	OTTHUMG00000159650	q22.1
2	OTTHUMG00000159672	q22.1
2	OTTHUMG00000159673	q22.1
2	OTTHUMG00000159674	q22.1
2	OTTHUMG00000159780	q22.1
2	OTTHUMG00000159713	q22.1
2	OTTHUMG00000159768	q22.1
2	OTTHUMG00000159927	q22.1
2	OTTHUMG00000159759	q22.1
2	OTTHUMG00000159789	q22.1
2	OTTHUMG00000159854	q22.1
2	OTTHUMG00000159790	q22.1
2	OTTHUMG00000159720	q22.1
2	OTTHUMG00000159685	q22.1
2	OTTHUMG00000159722	q22.1
2	OTTHUMG00000159719	q22.1
2	OTTHUMG00000159708	q22.1
2	OTTHUMG00000159721	q22.1
2	OTTHUMG00000159763	q22.1
2	OTTHUMG00000159718	q22.1
2	OTTHUMG00000159764	q22.1
2	OTTHUMG00000159773	q22.1
2	OTTHUMG00000159751	q22.1
2	OTTHUMG00000150356	q22.1
2	OTTHUMG00000159746	q22.1
2	OTTHUMG00000159753	q22.1
2	OTTHUMG00000159749	q22.1
2	OTTHUMG00000159745	q22.2
2	OTTHUMG00000159748	q22.2
2	OTTHUMG00000159752	q22.2
2	OTTHUMG00000159750	q22.2
2	OTTHUMG00000159747	q22.2
2	OTTHUMG00000159760	q22.2
2	OTTHUMG00000157377	q22.2
2	OTTHUMG00000159777	q22.2
2	OTTHUMG00000159772	q22.2
2	OTTHUMG00000159770	q22.2
2	OTTHUMG00000159803	q22.2
2	OTTHUMG00000159725	q22.2
2	OTTHUMG00000159778	q22.2
2	OTTHUMG00000159804	q22.2
2	OTTHUMG00000159788	q22.2
2	OTTHUMG00000159842	q22.2
2	OTTHUMG00000159732	q22.2
2	OTTHUMG00000159765	q22.2
2	OTTHUMG00000159766	q22.2
2	OTTHUMG00000159767	q22.3
2	OTTHUMG00000159793	q22.3
2	OTTHUMG00000159794	q22.3
2	OTTHUMG00000157378	q22.3
2	OTTHUMG00000159792	q22.3
2	OTTHUMG00000159798	q22.3
2	OTTHUMG00000159802	q22.3
2	OTTHUMG00000159801	q22.3
2	OTTHUMG00000159791	q22.3
2	OTTHUMG00000159787	q22.3
2	OTTHUMG00000159786	q22.3
2	OTTHUMG00000159781	q22.3
2	OTTHUMG00000159774	q22.3
2	OTTHUMG00000159779	q22.3
2	OTTHUMG00000163091	q22.3
2	OTTHUMG00000159710	q22.3
2	OTTHUMG00000159756	q22.3
2	OTTHUMG00000159757	q22.3
2	OTTHUMG00000159758	q22.3
2	OTTHUMG00000159761	q22.3
2	OTTHUMG00000159762	q22.3
2	OTTHUMG00000159819	q22.3
2	OTTHUMG00000159822	q22.3
2	OTTHUMG00000159820	q22.3
2	OTTHUMG00000159824	q22.3
2	OTTHUMG00000159821	q22.3
2	OTTHUMG00000159823	q22.3
2	OTTHUMG00000159888	q22.3
2	OTTHUMG00000147354	q22.3
2	OTTHUMG00000159891	q22.3
2	OTTHUMG00000159885	q22.3
2	OTTHUMG00000159894	q22.3
2	OTTHUMG00000159893	q22.3
2	OTTHUMG00000159890	q22.3
2	OTTHUMG00000157382	q22.3
2	OTTHUMG00000159887	q22.3
2	OTTHUMG00000159895	q22.3
2	OTTHUMG00000159892	q22.3
2	OTTHUMG00000159889	q22.3
2	OTTHUMG00000159886	q22.3
2	OTTHUMG00000160635	q23
2	OTTHUMG00000159910	q23
2	OTTHUMG00000160633	q23
2	OTTHUMG00000160634	q23
2	OTTHUMG00000159953	q23
2	OTTHUMG00000141266	q23
2	OTTHUMG00000159959	q23
2	OTTHUMG00000159955	q23
2	OTTHUMG00000159956	q23
2	OTTHUMG00000159957	q23
2	OTTHUMG00000150294	q23
2	OTTHUMG00000155751	q23
2	OTTHUMG00000159951	q23
2	OTTHUMG00000159954	q23
2	OTTHUMG00000159958	q23
2	OTTHUMG00000159952	q23
2	OTTHUMG00000159950	q23
2	OTTHUMG00000160139	q23
2	OTTHUMG00000160163	q23
2	OTTHUMG00000160141	q23
2	OTTHUMG00000160140	q23
2	OTTHUMG00000160138	q23
2	OTTHUMG00000160170	q23
2	OTTHUMG00000157383	q23
2	OTTHUMG00000160260	q23
2	OTTHUMG00000160261	q23
2	OTTHUMG00000160223	q23
2	OTTHUMG00000160222	q23
2	OTTHUMG00000160171	q23
2	OTTHUMG00000157384	q23
2	OTTHUMG00000160129	q23
2	OTTHUMG00000160144	q23
2	OTTHUMG00000160128	q23
2	OTTHUMG00000160143	q23
2	OTTHUMG00000160221	q23
2	OTTHUMG00000160224	q23
2	OTTHUMG00000160145	q23
2	OTTHUMG00000159357	q23
2	OTTHUMG00000159356	q23
2	OTTHUMG00000159053	q23
2	OTTHUMG00000141305	q23
2	OTTHUMG00000159068	q23
2	OTTHUMG00000159069	q23
2	OTTHUMG00000159081	q23
2	OTTHUMG00000159102	q23
2	OTTHUMG00000164975	q23
2	OTTHUMG00000157387	q23
2	OTTHUMG00000133572	q23
2	OTTHUMG00000159251	q23
2	OTTHUMG00000159234	q23
2	OTTHUMG00000159253	q23
2	OTTHUMG00000159252	q23
2	OTTHUMG00000157389	q23
2	OTTHUMG00000159292	q23
2	OTTHUMG00000159291	q23
2	OTTHUMG00000159301	q23
2	OTTHUMG00000159312	q23
2	OTTHUMG00000157390	q23
2	OTTHUMG00000159310	q23
2	OTTHUMG00000159313	q23
2	OTTHUMG00000159315	q23
2	OTTHUMG00000159316	q23
2	OTTHUMG00000159323	q23
2	OTTHUMG00000159353	q24
2	OTTHUMG00000159351	q24
2	OTTHUMG00000159352	q24
2	OTTHUMG00000159350	q24
2	OTTHUMG00000159373	q24
2	OTTHUMG00000159376	q24
2	OTTHUMG00000159374	q24
2	OTTHUMG00000159375	q24
2	OTTHUMG00000159382	q24
2	OTTHUMG00000159381	q24
2	OTTHUMG00000159372	q24
2	OTTHUMG00000157391	q24
2	OTTHUMG00000159380	q24
2	OTTHUMG00000159390	q24
2	OTTHUMG00000159389	q24
2	OTTHUMG00000157392	q24
2	OTTHUMG00000159391	q24
2	OTTHUMG00000159392	q24
2	OTTHUMG00000159414	q24
2	OTTHUMG00000159416	q24
2	OTTHUMG00000159417	q24
2	OTTHUMG00000159415	q24
2	OTTHUMG00000159428	q24
2	OTTHUMG00000159430	q24
2	OTTHUMG00000159429	q24
2	OTTHUMG00000159427	q24
2	OTTHUMG00000159437	q24
2	OTTHUMG00000159436	q24
2	OTTHUMG00000159458	q24
2	OTTHUMG00000159455	q24
2	OTTHUMG00000157393	q24
2	OTTHUMG00000037281	q24
2	OTTHUMG00000159453	q24
2	OTTHUMG00000159456	q24
2	OTTHUMG00000159461	q24
2	OTTHUMG00000159462	q24
2	OTTHUMG00000159460	q24
2	OTTHUMG00000159502	q24
2	OTTHUMG00000159498	q24
2	OTTHUMG00000159500	q24
2	OTTHUMG00000159499	q24
2	OTTHUMG00000159504	q24
2	OTTHUMG00000159505	q24
2	OTTHUMG00000157394	q24
2	OTTHUMG00000159503	q24
2	OTTHUMG00000159520	q24
2	OTTHUMG00000159519	q24
2	OTTHUMG00000159518	q24
2	OTTHUMG00000159526	q24
2	OTTHUMG00000159532	q24
2	OTTHUMG00000159533	q24
2	OTTHUMG00000159534	q24
2	OTTHUMG00000159531	q24
2	OTTHUMG00000159549	q24
2	OTTHUMG00000159548	q24
2	OTTHUMG00000159563	q25.1
2	OTTHUMG00000159584	q25.1
2	OTTHUMG00000159581	q25.1
2	OTTHUMG00000159583	q25.1
2	OTTHUMG00000159582	q25.1
2	OTTHUMG00000157396	q25.1
2	OTTHUMG00000159597	q25.1
2	OTTHUMG00000159596	q25.1
2	OTTHUMG00000159595	q25.1
2	OTTHUMG00000157413	q25.1
2	OTTHUMG00000159613	q25.1
2	OTTHUMG00000159621	q25.1
2	OTTHUMG00000159619	q25.1
2	OTTHUMG00000159617	q25.1
2	OTTHUMG00000159614	q25.1
2	OTTHUMG00000159620	q25.1
2	OTTHUMG00000159618	q25.1
2	OTTHUMG00000159616	q25.1
2	OTTHUMG00000159615	q25.1
2	OTTHUMG00000150338	q25.1
2	OTTHUMG00000159734	q25.1
2	OTTHUMG00000159683	q25.1
2	OTTHUMG00000159743	q25.1
2	OTTHUMG00000159739	q25.1
2	OTTHUMG00000159684	q25.1
2	OTTHUMG00000159736	q25.1
2	OTTHUMG00000159742	q25.1
2	OTTHUMG00000159741	q25.1
2	OTTHUMG00000159740	q25.1
2	OTTHUMG00000157414	q25.1
2	OTTHUMG00000159738	q25.1
2	OTTHUMG00000159737	q25.1
2	OTTHUMG00000159735	q25.1
2	OTTHUMG00000159744	q25.1
2	OTTHUMG00000159769	q25.1
2	OTTHUMG00000159775	q25.1
2	OTTHUMG00000159825	q25.1
2	OTTHUMG00000133569	q25.1
2	OTTHUMG00000159845	q25.1
2	OTTHUMG00000159850	q25.1
2	OTTHUMG00000159847	q25.1
2	OTTHUMG00000159851	q25.1
2	OTTHUMG00000159846	q25.1
2	OTTHUMG00000159843	q25.1
2	OTTHUMG00000159849	q25.1
2	OTTHUMG00000159848	q25.1
2	OTTHUMG00000140368	q25.1
2	OTTHUMG00000159844	q25.1
2	OTTHUMG00000159861	q25.1
2	OTTHUMG00000159859	q25.1
2	OTTHUMG00000159860	q25.1
2	OTTHUMG00000159858	q25.1
2	OTTHUMG00000155745	q25.1
2	OTTHUMG00000159863	q25.1
2	OTTHUMG00000159856	q25.1
2	OTTHUMG00000159862	q25.1
2	OTTHUMG00000159857	q25.1
2	OTTHUMG00000159875	q25.1
2	OTTHUMG00000155914	q25.1
2	OTTHUMG00000159877	q25.1
2	OTTHUMG00000159878	q25.1
2	OTTHUMG00000159879	q25.1
2	OTTHUMG00000162581	q25.1
2	OTTHUMG00000159876	q25.1
2	OTTHUMG00000159880	q25.1
2	OTTHUMG00000159881	q25.1
2	OTTHUMG00000159163	q25.1
2	OTTHUMG00000159652	q25.1
2	OTTHUMG00000159699	q25.2
2	OTTHUMG00000159698	q25.2
2	OTTHUMG00000159696	q25.2
2	OTTHUMG00000159694	q25.2
2	OTTHUMG00000159695	q25.2
2	OTTHUMG00000159686	q25.2
2	OTTHUMG00000159657	q25.2
2	OTTHUMG00000159656	q25.2
2	OTTHUMG00000159655	q25.2
2	OTTHUMG00000159625	q25.2
2	OTTHUMG00000159626	q25.2
2	OTTHUMG00000159627	q25.2
2	OTTHUMG00000159707	q25.2
2	OTTHUMG00000159628	q25.2
2	OTTHUMG00000159629	q25.2
2	OTTHUMG00000159649	q25.2
2	OTTHUMG00000157416	q25.2
2	OTTHUMG00000159647	q25.2
2	OTTHUMG00000159098	q25.2
2	OTTHUMG00000159109	q25.2
2	OTTHUMG00000159131	q25.2
2	OTTHUMG00000159130	q25.2
2	OTTHUMG00000159128	q25.2
2	OTTHUMG00000159129	q25.2
2	OTTHUMG00000159126	q25.2
2	OTTHUMG00000157417	q25.2
2	OTTHUMG00000159127	q25.2
2	OTTHUMG00000159132	q25.2
2	OTTHUMG00000158455	q25.2
2	OTTHUMG00000158456	q25.2
2	OTTHUMG00000158465	q25.2
2	OTTHUMG00000158471	q25.31
2	OTTHUMG00000158468	q25.31
2	OTTHUMG00000158466	q25.31
2	OTTHUMG00000158477	q25.31
2	OTTHUMG00000158469	q25.31
2	OTTHUMG00000158467	q25.31
2	OTTHUMG00000158470	q25.31
2	OTTHUMG00000158476	q25.31
2	OTTHUMG00000158497	q25.31
2	OTTHUMG00000157419	q25.31
2	OTTHUMG00000157420	q25.31
2	OTTHUMG00000158496	q25.31
2	OTTHUMG00000158481	q25.31
2	OTTHUMG00000158551	q25.31
2	OTTHUMG00000158545	q25.31
2	OTTHUMG00000154694	q25.31
2	OTTHUMG00000158552	q25.31
2	OTTHUMG00000158546	q25.31
2	OTTHUMG00000158550	q25.31
2	OTTHUMG00000158547	q25.31
2	OTTHUMG00000158548	q25.31
2	OTTHUMG00000158616	q25.31
2	OTTHUMG00000158632	q25.31
2	OTTHUMG00000158643	q25.31
2	OTTHUMG00000158646	q25.31
2	OTTHUMG00000158645	q25.31
2	OTTHUMG00000158647	q25.31
2	OTTHUMG00000158644	q25.31
2	OTTHUMG00000158648	q25.31
2	OTTHUMG00000160130	q25.31
2	OTTHUMG00000158649	q25.31
2	OTTHUMG00000158650	q25.31
2	OTTHUMG00000158717	q25.31
2	OTTHUMG00000158714	q25.31
2	OTTHUMG00000158712	q25.31
2	OTTHUMG00000158713	q25.31
2	OTTHUMG00000158716	q25.31
2	OTTHUMG00000158715	q25.31
2	OTTHUMG00000158749	q25.31
2	OTTHUMG00000158711	q25.32
2	OTTHUMG00000158750	q25.32
2	OTTHUMG00000158748	q25.32
2	OTTHUMG00000158756	q25.32
2	OTTHUMG00000158757	q25.32
2	OTTHUMG00000158755	q25.32
2	OTTHUMG00000158758	q25.32
2	OTTHUMG00000157421	q25.32
2	OTTHUMG00000157422	q25.32
2	OTTHUMG00000158791	q25.32
2	OTTHUMG00000158775	q25.32
2	OTTHUMG00000158805	q25.32
2	OTTHUMG00000158806	q25.32
2	OTTHUMG00000158804	q25.32
2	OTTHUMG00000158807	q25.32
2	OTTHUMG00000158834	q25.32
2	OTTHUMG00000158835	q25.32
2	OTTHUMG00000158833	q25.32
2	OTTHUMG00000157423	q25.32
2	OTTHUMG00000158842	q25.32
2	OTTHUMG00000158841	q25.32
2	OTTHUMG00000162426	q25.32
2	OTTHUMG00000158934	q25.32
2	OTTHUMG00000157425	q25.33
2	OTTHUMG00000158932	q25.33
2	OTTHUMG00000158933	q25.33
2	OTTHUMG00000158951	q25.33
2	OTTHUMG00000158942	q25.33
2	OTTHUMG00000158954	q25.33
2	OTTHUMG00000158952	q25.33
2	OTTHUMG00000158950	q25.33
2	OTTHUMG00000162252	q25.33
2	OTTHUMG00000158953	q25.33
2	OTTHUMG00000157339	q25.33
2	OTTHUMG00000159006	q25.33
2	OTTHUMG00000159034	q25.33
2	OTTHUMG00000159032	q25.33
2	OTTHUMG00000159033	q25.33
2	OTTHUMG00000159030	q25.33
2	OTTHUMG00000157340	q25.33
2	OTTHUMG00000159031	q25.33
2	OTTHUMG00000159048	q25.33
2	OTTHUMG00000159064	q26.1
2	OTTHUMG00000159063	q26.1
2	OTTHUMG00000159071	q26.1
2	OTTHUMG00000159070	q26.1
2	OTTHUMG00000159073	q26.1
2	OTTHUMG00000159075	q26.1
2	OTTHUMG00000159072	q26.1
2	OTTHUMG00000159074	q26.1
2	OTTHUMG00000159088	q26.1
2	OTTHUMG00000159087	q26.1
2	OTTHUMG00000159086	q26.1
2	OTTHUMG00000158020	q26.1
2	OTTHUMG00000157334	q26.1
2	OTTHUMG00000158021	q26.1
2	OTTHUMG00000158042	q26.1
2	OTTHUMG00000158066	q26.1
2	OTTHUMG00000158384	q26.1
2	OTTHUMG00000158064	q26.1
2	OTTHUMG00000158065	q26.1
2	OTTHUMG00000158073	q26.1
2	OTTHUMG00000158072	q26.1
2	OTTHUMG00000158130	q26.1
2	OTTHUMG00000158131	q26.1
2	OTTHUMG00000158171	q26.1
2	OTTHUMG00000158214	q26.1
2	OTTHUMG00000158212	q26.1
2	OTTHUMG00000158211	q26.1
2	OTTHUMG00000158169	q26.1
2	OTTHUMG00000158170	q26.1
2	OTTHUMG00000158209	q26.1
2	OTTHUMG00000158210	q26.1
2	OTTHUMG00000158213	q26.1
2	OTTHUMG00000158232	q26.1
2	OTTHUMG00000158283	q26.1
2	OTTHUMG00000158285	q26.1
2	OTTHUMG00000158286	q26.1
2	OTTHUMG00000133560	q26.1
2	OTTHUMG00000158284	q26.1
2	OTTHUMG00000158231	q26.1
2	OTTHUMG00000158290	q26.1
2	OTTHUMG00000158415	q26.1
2	OTTHUMG00000158449	q26.1
2	OTTHUMG00000158450	q26.1
2	OTTHUMG00000158502	q26.1
2	OTTHUMG00000158586	q26.1
2	OTTHUMG00000158500	q26.1
2	OTTHUMG00000158587	q26.1
2	OTTHUMG00000158501	q26.2
2	OTTHUMG00000158503	q26.2
2	OTTHUMG00000158560	q26.2
2	OTTHUMG00000158561	q26.2
2	OTTHUMG00000158554	q26.2
2	OTTHUMG00000154721	q26.2
2	OTTHUMG00000158562	q26.2
2	OTTHUMG00000157292	q26.2
2	OTTHUMG00000157291	q26.2
2	OTTHUMG00000158577	q26.2
2	OTTHUMG00000158576	q26.2
2	OTTHUMG00000158596	q26.2
2	OTTHUMG00000158687	q26.2
2	OTTHUMG00000157287	q26.2
2	OTTHUMG00000158688	q26.2
2	OTTHUMG00000158630	q26.2
2	OTTHUMG00000164419	q26.2
2	OTTHUMG00000164420	q26.2
2	OTTHUMG00000164421	q26.2
2	OTTHUMG00000158732	q26.2
2	OTTHUMG00000158730	q26.2
2	OTTHUMG00000158731	q26.2
2	OTTHUMG00000158728	q26.2
2	OTTHUMG00000158729	q26.2
2	OTTHUMG00000158753	q26.2
2	OTTHUMG00000158754	q26.2
2	OTTHUMG00000158776	q26.2
2	OTTHUMG00000158778	q26.2
2	OTTHUMG00000158777	q26.2
2	OTTHUMG00000150214	q26.2
2	OTTHUMG00000158828	q26.2
2	OTTHUMG00000158831	q26.2
2	OTTHUMG00000158939	q26.2
2	OTTHUMG00000158940	q26.2
2	OTTHUMG00000158941	q26.2
2	OTTHUMG00000158860	q26.2
2	OTTHUMG00000157285	q26.2
2	OTTHUMG00000158859	q26.2
2	OTTHUMG00000158937	q26.2
2	OTTHUMG00000158957	q26.2
2	OTTHUMG00000158958	q26.2
2	OTTHUMG00000158998	q26.2
2	OTTHUMG00000158997	q26.2
2	OTTHUMG00000159036	q26.31
2	OTTHUMG00000159050	q26.31
2	OTTHUMG00000156959	q26.31
2	OTTHUMG00000156947	q26.31
2	OTTHUMG00000156839	q26.31
2	OTTHUMG00000156879	q26.31
2	OTTHUMG00000156878	q26.31
2	OTTHUMG00000156761	q26.31
2	OTTHUMG00000156948	q26.31
2	OTTHUMG00000156945	q26.31
2	OTTHUMG00000156946	q26.31
2	OTTHUMG00000156917	q26.31
2	OTTHUMG00000156760	q26.31
2	OTTHUMG00000156985	q26.31
2	OTTHUMG00000156918	q26.31
2	OTTHUMG00000156872	q26.31
2	OTTHUMG00000156763	q26.31
2	OTTHUMG00000156762	q26.31
2	OTTHUMG00000156866	q26.31
2	OTTHUMG00000156867	q26.31
2	OTTHUMG00000156865	q26.31
2	OTTHUMG00000157006	q26.31
2	OTTHUMG00000157005	q26.31
2	OTTHUMG00000157015	q26.31
2	OTTHUMG00000157016	q26.31
2	OTTHUMG00000157052	q26.31
2	OTTHUMG00000157053	q26.31
2	OTTHUMG00000157120	q26.31
2	OTTHUMG00000157119	q26.31
2	OTTHUMG00000157080	q26.31
2	OTTHUMG00000157131	q26.31
2	OTTHUMG00000157117	q26.31
2	OTTHUMG00000157118	q26.31
2	OTTHUMG00000157121	q26.31
2	OTTHUMG00000157141	q26.31
2	OTTHUMG00000157142	q26.32
2	OTTHUMG00000157230	q26.32
2	OTTHUMG00000157218	q26.32
2	OTTHUMG00000157301	q26.32
2	OTTHUMG00000157300	q26.32
2	OTTHUMG00000157221	q26.32
2	OTTHUMG00000157140	q26.32
2	OTTHUMG00000157220	q26.32
2	OTTHUMG00000157234	q26.32
2	OTTHUMG00000157232	q26.32
2	OTTHUMG00000157252	q26.32
2	OTTHUMG00000157222	q26.32
2	OTTHUMG00000157233	q26.32
2	OTTHUMG00000157235	q26.32
2	OTTHUMG00000157236	q26.32
2	OTTHUMG00000157253	q26.32
2	OTTHUMG00000157254	q26.32
2	OTTHUMG00000157264	q26.32
2	OTTHUMG00000157288	q26.32
2	OTTHUMG00000157289	q26.32
2	OTTHUMG00000157290	q26.32
2	OTTHUMG00000157310	q26.32
2	OTTHUMG00000157311	q26.32
2	OTTHUMG00000157337	q26.32
2	OTTHUMG00000157336	q26.32
2	OTTHUMG00000157439	q26.33
2	OTTHUMG00000157385	q26.33
2	OTTHUMG00000133759	q26.33
2	OTTHUMG00000157440	q26.33
2	OTTHUMG00000157482	q26.33
2	OTTHUMG00000157481	q26.33
2	OTTHUMG00000157782	q26.33
2	OTTHUMG00000157784	q26.33
2	OTTHUMG00000157480	q26.33
2	OTTHUMG00000157785	q26.33
2	OTTHUMG00000157783	q26.33
2	OTTHUMG00000157363	q26.33
2	OTTHUMG00000157362	q26.33
2	OTTHUMG00000157364	q26.33
2	OTTHUMG00000157860	q26.33
2	OTTHUMG00000157862	q26.33
2	OTTHUMG00000157856	q26.33
2	OTTHUMG00000157863	q26.33
2	OTTHUMG00000157861	q26.33
2	OTTHUMG00000157858	q26.33
2	OTTHUMG00000157859	q26.33
2	OTTHUMG00000157857	q26.33
2	OTTHUMG00000157929	q26.33
2	OTTHUMG00000157931	q26.33
2	OTTHUMG00000157930	q26.33
2	OTTHUMG00000157928	q26.33
2	OTTHUMG00000158138	q26.33
2	OTTHUMG00000157282	q26.33
2	OTTHUMG00000158180	q26.33
2	OTTHUMG00000158221	q26.33
2	OTTHUMG00000158186	q26.33
2	OTTHUMG00000158187	q26.33
2	OTTHUMG00000157271	q26.33
2	OTTHUMG00000158223	q26.33
2	OTTHUMG00000157270	q26.33
2	OTTHUMG00000158224	q26.33
2	OTTHUMG00000158222	q26.33
2	OTTHUMG00000158237	q26.33
2	OTTHUMG00000158240	q26.33
2	OTTHUMG00000158238	q26.33
2	OTTHUMG00000158236	q26.33
2	OTTHUMG00000158300	q26.33
2	OTTHUMG00000158294	q26.33
2	OTTHUMG00000158292	q26.33
2	OTTHUMG00000158301	q26.33
2	OTTHUMG00000158298	q26.33
2	OTTHUMG00000158297	q26.33
2	OTTHUMG00000158293	q26.33
2	OTTHUMG00000158299	q26.33
2	OTTHUMG00000158295	q26.33
2	OTTHUMG00000158314	q27.1
2	OTTHUMG00000158319	q26.33
2	OTTHUMG00000158355	q27.1
2	OTTHUMG00000158356	q27.1
2	OTTHUMG00000158387	q27.1
2	OTTHUMG00000158388	q27.1
2	OTTHUMG00000158436	q27.1
2	OTTHUMG00000158437	q27.1
2	OTTHUMG00000148673	q27.1
2	OTTHUMG00000158438	q27.1
2	OTTHUMG00000158085	q27.1
